machine,method,submethod,algorithm,iterations,start time,stop time,total time,time per iteration,baseline power,on-load power,total power used,joules per iteration,iterations per joule
MacBookAir.broadband,signatures,signing,SLH-DSA-SHAKE-192s,100,1775840228.234518,1775840326.063937,97.82941889762878,0.9782941889762878,,,,,
MacBookAir.broadband,signatures,signing,SLH-DSA-SHA2-256s,100,1775840347.2828102,1775840382.8525782,35.56976795196533,0.3556976795196533,,,,,
MacBookAir.broadband,signatures,signing,SLH-DSA-SHA2-256f,100,1775840398.792682,1775840402.868253,4.075571060180664,0.04075571060180664,,,,,
MacBookAir.broadband,signatures,signing,SLH-DSA-SHAKE-256s,100,1775840419.709478,1775840505.2812932,85.57181525230408,0.8557181525230407,,,,,
MacBookAir.broadband,signatures,verification,RSA-2048,100,1775840516.49667,1775840517.089171,0.5925009250640869,0.005925009250640869,,,,,
MacBookAir.broadband,signatures,verification,ECDSA P-256,100,1775840530.043069,1775840530.642174,0.5991051197052002,0.005991051197052002,,,,,
MacBookAir.broadband,signatures,verification,ML-DSA-44,100,1775840542.56975,1775840543.176824,0.6070740222930908,0.006070740222930908,,,,,
MacBookAir.broadband,signatures,verification,ML-DSA-65,100,1775840557.1146612,1775840557.723356,0.6086947917938232,0.006086947917938232,,,,,
MacBookAir.broadband,signatures,verification,ML-DSA-87,100,1775840574.847598,1775840575.467372,0.6197738647460938,0.006197738647460938,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-128s,100,1775840588.809364,1775840589.4281979,0.6188337802886963,0.006188337802886963,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-128f,100,1775840604.807034,1775840605.4653618,0.6583278179168701,0.006583278179168701,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHAKE-128s,100,1775840618.8417332,1775840619.494168,0.6524348258972168,0.006524348258972168,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-192s,100,1775840633.787667,1775840634.422642,0.6349749565124512,0.0063497495651245114,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-192f,100,1775840653.840624,1775840654.532693,0.6920688152313232,0.006920688152313233,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHAKE-192s,100,1775840667.0412219,1775840667.720706,0.6794841289520264,0.006794841289520264,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-256s,100,1775840680.8583848,1775840681.509196,0.6508111953735352,0.0065081119537353516,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHA2-256f,100,1775840693.782109,1775840694.478218,0.6961090564727783,0.006961090564727783,,,,,
MacBookAir.broadband,signatures,verification,SLH-DSA-SHAKE-256s,100,1775840715.507154,1775840716.227948,0.7207939624786377,0.007207939624786377,,,,,
MacBookAir.broadband,TLS handshake,,RSA-2048,100,1775840731.0815449,1775840732.5572128,1.4756591320037842,0.014756591320037841,,,,,
MacBookAir.broadband,TLS handshake,,ECDSA P-256,100,1775840745.2242334,1775840746.6406982,1.416454792022705,0.01416454792022705,,,,,
MacBookAir.broadband,TLS handshake,,ML-DSA-44,100,1775840771.8837888,1775840773.3358872,1.4520900249481201,0.014520900249481201,,,,,
MacBookAir.broadband,TLS handshake,,ML-DSA-65,100,1775840787.1910129,1775840788.667066,1.476043939590454,0.01476043939590454,,,,,
MacBookAir.broadband,TLS handshake,,ML-DSA-87,100,1775840801.07205,1775840802.545117,1.4730589389801025,0.014730589389801025,,,,,
