machine,method,submethod,algorithm,iterations,start time,stop time,total time,time per iteration,baseline power,on-load power,total power used,joules per iteration,iterations per joule
OliWin,key generation,,SLH-DSA-SHA2-192f,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.0207977294921875,0.0207977294921875,,,,,
OliWin,key generation,,SLH-DSA-SHAKE-192s,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.14652109146118164,0.14652109146118164,,,,,
OliWin,key generation,,SLH-DSA-SHA2-256s,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.05020713806152344,0.05020713806152344,,,,,
OliWin,key generation,,SLH-DSA-SHA2-256f,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.020041227340698242,0.020041227340698242,,,,,
OliWin,key generation,,SLH-DSA-SHAKE-256s,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.10638856887817383,0.10638856887817383,,,,,
OliWin,signatures,signing,RSA-2048,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.014362812042236328,0.014362812042236328,,,,,
OliWin,signatures,verification,RSA-2048,1,1774535327.698547,1774535327.712578,0.014031171798706055,0.014031171798706055,,,,,
OliWin,signatures,signing,ECDSA P-256,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.0162353515625,0.0162353515625,,,,,
OliWin,signatures,verification,ECDSA P-256,1,1774535327.817475,1774535327.8320835,0.014608383178710938,0.014608383178710938,,,,,
OliWin,signatures,signing,ML-DSA-44,1,2026-03-26 14:28:47,2026-03-26 14:28:47,0.019864797592163086,0.019864797592163086,,,,,
OliWin,signatures,verification,ML-DSA-44,1,1774535327.953022,1774535327.9717145,0.018692493438720703,0.018692493438720703,,,,,
OliWin,signatures,signing,ML-DSA-65,1,2026-03-26 14:28:48,2026-03-26 14:28:48,0.018580913543701172,0.018580913543701172,,,,,
OliWin,signatures,verification,ML-DSA-65,1,1774535328.1057525,1774535328.1213453,0.015592813491821289,0.015592813491821289,,,,,
OliWin,signatures,signing,ML-DSA-87,1,2026-03-26 14:28:48,2026-03-26 14:28:48,0.01913738250732422,0.01913738250732422,,,,,
OliWin,signatures,verification,ML-DSA-87,1,1774535328.2386527,1774535328.2519646,0.01331186294555664,0.01331186294555664,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-128s,1,2026-03-26 14:28:48,2026-03-26 14:28:48,0.2874126434326172,0.2874126434326172,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-128s,1,1774535328.9231346,1774535328.9392161,0.016081571578979492,0.016081571578979492,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-128f,1,2026-03-26 14:28:48,2026-03-26 14:28:48,0.02635025978088379,0.02635025978088379,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-128f,1,1774535329.058589,1774535329.0720918,0.013502836227416992,0.013502836227416992,,,,,
OliWin,signatures,signing,SLH-DSA-SHAKE-128s,1,2026-03-26 14:28:49,2026-03-26 14:28:49,0.7016253471374512,0.7016253471374512,,,,,
OliWin,signatures,verification,SLH-DSA-SHAKE-128s,1,1774535330.7147799,1774535330.731052,0.01627206802368164,0.01627206802368164,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-192s,1,2026-03-26 14:28:50,2026-03-26 14:28:51,0.5163779258728027,0.5163779258728027,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-192s,1,1774535331.9841757,1774535331.995913,0.011737346649169922,0.011737346649169922,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-192f,1,2026-03-26 14:28:52,2026-03-26 14:28:52,0.0343165397644043,0.0343165397644043,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-192f,1,1774535332.1155715,1774535332.1288686,0.013297080993652344,0.013297080993652344,,,,,
OliWin,signatures,signing,SLH-DSA-SHAKE-192s,1,2026-03-26 14:28:52,2026-03-26 14:28:53,1.1865911483764648,1.1865911483764648,,,,,
OliWin,signatures,verification,SLH-DSA-SHAKE-192s,1,1774535334.82988,1774535334.847264,0.017384052276611328,0.017384052276611328,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-256s,1,2026-03-26 14:28:54,2026-03-26 14:28:55,0.45555853843688965,0.45555853843688965,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-256s,1,1774535335.9140067,1774535335.9422233,0.02821660041809082,0.02821660041809082,,,,,
OliWin,signatures,signing,SLH-DSA-SHA2-256f,1,2026-03-26 14:28:55,2026-03-26 14:28:56,0.060570716857910156,0.060570716857910156,,,,,
OliWin,signatures,verification,SLH-DSA-SHA2-256f,1,1774535336.1331732,1774535336.1486971,0.015523910522460938,0.015523910522460938,,,,,
OliWin,signatures,signing,SLH-DSA-SHAKE-256s,1,2026-03-26 14:28:56,2026-03-26 14:28:57,1.118833303451538,1.118833303451538,,,,,
OliWin,signatures,verification,SLH-DSA-SHAKE-256s,1,1774535338.593722,1774535338.6080296,0.014307498931884766,0.014307498931884766,,,,,
OliWin,TLS handshake,,RSA-2048,1,1774535339.1861384,1774535339.197905,0.01176595687866211,0.01176595687866211,,,,,
OliWin,TLS handshake,,ECDSA P-256,1,1774535339.724411,1774535339.7371156,0.01270437240600586,0.01270437240600586,,,,,
OliWin,TLS handshake,,ML-DSA-44,1,1774535340.2734778,1774535340.2827165,0.009238481521606445,0.009238481521606445,,,,,
OliWin,TLS handshake,,ML-DSA-65,1,1774535340.8106158,1774535340.8226016,0.011985063552856445,0.011985063552856445,,,,,
OliWin,TLS handshake,,ML-DSA-87,1,1774535341.3648365,1774535341.3780584,0.013221502304077148,0.013221502304077148,,,,,
